variable,coefficient,pvalue,std_error,policy,var,lower,upper,r2,grp
P_m,26.18102959800208,0.0,1.0221038065635124,dt,num_visits_wt,23.69098987354894,28.7211966424459,0.680122308871017,all
rain,-0.07321685614272155,0.20793945214410847,0.05818136348449965,dt,num_visits_wt,-0.18706869754049338,0.04076485061037527,0.680122308871017,all
fuel_price,62.258827358782675,0.0,3.4654217677763555,dt,num_visits_wt,51.77848385601309,73.4628412866716,0.680122308871017,all
fuel_price_year,-30.81544784472422,0.0012499738494382573,12.092195795161587,dt,num_visits_wt,-44.68496632578177,-13.468329692854997,0.680122308871017,all
P_m,24.38989086032599,0.0,1.0889771547498706,dt,num_visits_wt,21.777149406650498,27.058688954652155,0.6966611838510085,all_weekday
rain,0.029282853522594188,0.6233062218078298,0.05962761500959424,dt,num_visits_wt,-0.08751626418110892,0.14621851105980355,0.6966611838510085,all_weekday
fuel_price,74.85892159402157,0.0,3.4535226632841587,dt,num_visits_wt,63.601609334713395,86.89084163267195,0.6966611838510085,all_weekday
fuel_price_year,-50.51663204106034,1.5304152278794447e-07,14.343334731441782,dt,num_visits_wt,-61.948824839369266,-35.649721875259196,0.6966611838510085,all_weekday
P_m,32.01134037151998,0.0,1.2374715877851106,dt,num_visits_wt,28.867233264144865,35.23215751023705,0.6904902327996958,all_weekend
rain,-0.7699199879834473,1.7763568394002505e-15,0.09709614089126184,dt,num_visits_wt,-0.9584887150492216,-0.5809922380759724,0.6904902327996958,all_weekend
fuel_price,27.17736869858063,2.4599464729657683e-06,5.2351935478140765,dt,num_visits_wt,15.073431818769055,40.5544516528153,0.6904902327996958,all_weekend
fuel_price_year,85.09978216642592,8.781864124784988e-13,8.995368412613193,dt,num_visits_wt,56.346257300654635,119.14134658287642,0.6904902327996958,all_weekend
P_m,7.480669118669625,5.716899041940948e-05,1.8088391522864011,dt,d_ha_wt,3.7698263984881963,11.324212780655118,0.5294699694825835,all
rain,0.08044245298512998,2.910864448324446e-05,0.019237201553212735,dt,d_ha_wt,0.04271864114460122,0.11818048960881011,0.5294699694825835,all
fuel_price,-14.256434247911564,7.861096624761643e-07,3.1633135378609234,dt,d_ha_wt,-19.333637668557945,-8.85966770541884,0.5294699694825835,all
fuel_price_year,51.89160277353451,0.5509699960698975,101.57186763413479,dt,d_ha_wt,-61.55303287038644,500.07487496569894,0.5294699694825835,all
P_m,6.770433583071234,0.00041391332387341606,1.8725971501790672,dt,d_ha_wt,2.9577007098576136,10.724359702270924,0.5410236123304113,all_weekday
rain,0.05593695545640376,0.00027826672256425766,0.015386437140119114,dt,d_ha_wt,0.025770093641797054,0.08611291532196752,0.5410236123304113,all_weekday
fuel_price,-14.407143235702636,5.437517740514153e-07,3.153745619950432,dt,d_ha_wt,-19.46078303270061,-9.036399844213893,0.5410236123304113,all_weekday
fuel_price_year,42.958560892982575,0.5714241093937895,88.03752580248943,dt,d_ha_wt,-58.53317636625367,392.85545266506847,0.5410236123304113,all_weekday
P_m,8.925293039221472,4.1156987355961405e-06,1.8736598244724956,dt,d_ha_wt,5.03346348962268,12.961327461628525,0.5475820636498263,all_weekend
rain,0.19320593248510765,0.0008639213245804633,0.05795523131937319,dt,d_ha_wt,0.079493846410017,0.30704722023799924,0.5475820636498263,all_weekend
fuel_price,-14.430303950323664,0.0013112493097819922,4.969012225685399,dt,d_ha_wt,-22.189004542949974,-5.8979667458993745,0.5475820636498263,all_weekend
fuel_price_year,71.10155332705419,0.5306526084118304,135.5102832001047,dt,d_ha_wt,-68.07521391102782,817.0223245769376,0.5475820636498263,all_weekend
