coefficient,pvalue,policy,var
-0.0010551662735792603,0.16431519852815923,2,num_visits_wt
0.0007886862830902108,0.3779322088132986,2,num_visits_wt
0.0009837210311399816,0.24846659098949586,2,num_visits_wt
0.0012966738654881114,0.05254076759814663,2,num_visits_wt
-0.00013415350785646652,0.7818108572343128,2,num_visits_wt
-0.00025186847294528323,0.7720060132022224,2,num_visits_wt
-0.000808485941965785,0.47610744484929945,2,num_visits_wt
0.00015310076897329225,0.8309391470865048,2,num_visits_wt
-0.0003141722642970804,0.6773048261977888,2,num_visits_wt
0.0001637081501786241,0.8739920213725079,2,num_visits_wt
-0.0008009921613145903,0.1416483600870193,2,num_visits_wt
0.0009160461742074643,0.2242954999632949,2,num_visits_wt
-0.0006159745588001253,0.34029402118173757,2,num_visits_wt
-0.00033679758944839256,0.772139555167151,2,num_visits_wt
0.0009070961004134191,0.2742780385324872,2,num_visits_wt
-0.0002593189045665039,0.527091969973291,2,num_visits_wt
0.0005823614644171037,0.36417202427109174,2,num_visits_wt
-0.0009149874595008095,0.35074194427740535,2,num_visits_wt
0.0008101325134282224,0.07978915439912693,2,num_visits_wt
-8.762608195903184e-05,0.8842867547947479,2,num_visits_wt
0.0011639324193100048,0.24542436985313332,2,num_visits_wt
0.001028732407931771,0.15193543011347144,2,num_visits_wt
0.00023899130713447744,0.6752721911463768,2,num_visits_wt
0.0007094450548890641,0.2133996390018882,2,num_visits_wt
-0.00031193002972077535,0.6817270697189901,2,num_visits_wt
0.001062938363879211,0.2414399930424671,2,num_visits_wt
-0.00028673192492837096,0.7814462437059162,2,num_visits_wt
-2.5049288209540462e-05,0.9789422331855544,2,num_visits_wt
0.00019075496497703338,0.7443889001987807,2,num_visits_wt
-0.0007760386842116904,0.36249219730253124,2,num_visits_wt
0.0014687207336890606,0.15993386660316466,2,num_visits_wt
0.00018664735812142476,0.8033319895854663,2,num_visits_wt
0.00018434056950540932,0.8169965946655553,2,num_visits_wt
-0.0023567301963342943,0.0036433466217633548,2,num_visits_wt
0.000270378468172031,0.6886836095670161,2,num_visits_wt
-0.0005672551493913192,0.4008365516592933,2,num_visits_wt
-0.00034835275919933297,0.6097190986686081,2,num_visits_wt
0.000755012987416244,0.3987171039903241,2,num_visits_wt
8.05113538442034e-05,0.8810114589659932,2,num_visits_wt
-0.001391765840433653,0.06887798938041723,2,num_visits_wt
2.2436956528762376e-05,0.983027301567744,2,num_visits_wt
-0.0012566132690588552,0.11157523571536854,2,num_visits_wt
0.0006896169069950329,0.3395723943792719,2,num_visits_wt
-0.00044056987382979994,0.6494294194845922,2,num_visits_wt
-0.0003537546459002123,0.548479815965891,2,num_visits_wt
0.00015151296193847478,0.8542152630296491,2,num_visits_wt
-1.8836632364065866e-05,0.9846736978671926,2,num_visits_wt
0.0004530625231631295,0.5504702777183881,2,num_visits_wt
0.0007247530984645462,0.4794295137119655,2,num_visits_wt
-0.00036264991732265804,0.6248882249973566,2,num_visits_wt
-0.0007404955233895825,0.25452118305405014,2,num_visits_wt
-0.0005908521723265549,0.4189689254831417,2,num_visits_wt
0.0006058802620136512,0.5027512699070498,2,num_visits_wt
-8.715354198903922e-05,0.8883640457144468,2,num_visits_wt
-0.00023099240688743963,0.7615924831825343,2,num_visits_wt
0.00030204273283145343,0.546259629084415,2,num_visits_wt
-3.7388526135589e-05,0.9655491250015793,2,num_visits_wt
-7.782623111410575e-05,0.9162713176532125,2,num_visits_wt
0.0004777936870930313,0.4994958587348677,2,num_visits_wt
2.1724678058005005e-05,0.9751996135609216,2,num_visits_wt
0.00016152957678877903,0.7988223083747692,2,num_visits_wt
0.0001447404820196848,0.821450688003942,2,num_visits_wt
-0.00012557687735366925,0.8649972779658301,2,num_visits_wt
-0.0008193679092297993,0.2998638972577843,2,num_visits_wt
0.00036618243061186957,0.5197229736348221,2,num_visits_wt
0.0007309906441404305,0.28544757977981616,2,num_visits_wt
0.00016129753955115064,0.8233244263187525,2,num_visits_wt
0.0008410911532771902,0.3389818177186601,2,num_visits_wt
0.00102262694527337,0.16194838798769418,2,num_visits_wt
0.00019896185634277221,0.8642035400917756,2,num_visits_wt
-0.0001901022939824804,0.7701194164427279,2,num_visits_wt
0.00028055174153296007,0.5407970220371419,2,num_visits_wt
-0.00024308073402208068,0.7039545996012553,2,num_visits_wt
-0.00034746611909457925,0.49291619627179273,2,num_visits_wt
0.0006462065807009039,0.3358417472653923,2,num_visits_wt
-8.900401470410515e-05,0.9192980350525328,2,num_visits_wt
-0.0008309774268956559,0.2827437737865863,2,num_visits_wt
0.00035507853920815083,0.5946097811204845,2,num_visits_wt
-0.0015522824870486114,0.00010682660802263655,2,num_visits_wt
2.6384185124547964e-06,0.9960422183324529,2,num_visits_wt
-0.0012087137839182694,0.2348809863934891,2,num_visits_wt
0.000811830365388664,0.35534309773048456,2,num_visits_wt
-4.569021305018804e-05,0.9517723318120543,2,num_visits_wt
0.000992492668406354,0.2151428093399601,2,num_visits_wt
-0.00041803241770362363,0.4043916415417206,2,num_visits_wt
0.0005861429813199669,0.5347198638636061,2,num_visits_wt
0.0013494254630216052,0.1457297489253886,2,num_visits_wt
-0.00047962561725370736,0.4830685952305387,2,num_visits_wt
0.0013648506273766985,0.111492620008389,2,num_visits_wt
-0.0003553158962813842,0.5561305112831758,2,num_visits_wt
-0.00044930239378543086,0.5067180103841202,2,num_visits_wt
0.0007570992035058036,0.3054013800663422,2,num_visits_wt
0.0005077598999901978,0.5097824230164585,2,num_visits_wt
-0.0018784752633638586,0.0021161948868424485,2,num_visits_wt
-0.0009981725430693194,0.047981774522040554,2,num_visits_wt
-0.001198053679280303,0.07457650957584572,2,num_visits_wt
-0.00040205064516823496,0.6943482006248891,2,num_visits_wt
-0.0005419671351424523,0.3017944520867246,2,num_visits_wt
-7.918602548661276e-05,0.8767200923398788,2,num_visits_wt
0.0004950095869545591,0.6009899186694554,2,num_visits_wt
0.0009087682906239459,0.1059170860695946,2,num_visits_wt
1.5571113842532898e-05,0.9843166735428264,2,num_visits_wt
-0.0006672089022395778,0.11775567935133413,2,num_visits_wt
-0.002164147065638179,0.03136765306420286,2,num_visits_wt
-0.0003568686664022945,0.6044763607714301,2,num_visits_wt
0.00033321165646774445,0.6804766250543457,2,num_visits_wt
-0.000637463041562085,0.3038459717380273,2,num_visits_wt
0.0008861619604965095,0.210776460471779,2,num_visits_wt
-0.0006564960279516554,0.5079624970695422,2,num_visits_wt
0.0012056140963913671,0.04313406111392082,2,num_visits_wt
0.0005503890283846902,0.5307339705546528,2,num_visits_wt
0.0021031863369516957,5.2392514593435635e-05,2,num_visits_wt
0.0003708096532061193,0.6417052082441392,2,num_visits_wt
0.0013327780868292334,0.19899152211397553,2,num_visits_wt
-7.101432233151929e-05,0.9496746152664777,2,num_visits_wt
-0.00039014231962936546,0.6794015836831624,2,num_visits_wt
0.0005128188691960834,0.5808736421184593,2,num_visits_wt
0.0003376129690570099,0.40774610953570534,2,num_visits_wt
-4.3322551093772846e-05,0.9391464602170687,2,num_visits_wt
4.048227271620949e-05,0.977137299547387,2,num_visits_wt
-0.0018686642380770098,0.05781376001739491,2,num_visits_wt
-0.0004007744356267222,0.7517652047905838,2,num_visits_wt
-0.0010883987458385673,0.12362210114320993,2,num_visits_wt
0.0008259578672968954,0.29416040655977405,2,num_visits_wt
-0.0007545758357408028,0.2702023022015956,2,num_visits_wt
0.00021355593664565615,0.8634983434259169,2,num_visits_wt
-0.0017760999713672429,0.005873909657443166,2,num_visits_wt
-0.0007412206681125544,0.4113719133338689,2,num_visits_wt
0.0009956683098671245,0.18009919927951978,2,num_visits_wt
-0.00015814814843126247,0.824309877332065,2,num_visits_wt
-0.0004352390783048858,0.6895080795976649,2,num_visits_wt
-8.106771808081148e-05,0.917166103739556,2,num_visits_wt
0.0006270804276680434,0.4431710395858528,2,num_visits_wt
0.0004921122036235052,0.6231482421250407,2,num_visits_wt
-0.000532308602521586,0.4931734941285155,2,num_visits_wt
0.00022938636827209922,0.7683658585865036,2,num_visits_wt
-0.0005407113438443293,0.22197538550936136,2,num_visits_wt
0.0011285550124863976,0.10743460937914717,2,num_visits_wt
0.0009446759103838902,0.17985306870761253,2,num_visits_wt
-0.000993343300750636,0.08782222883116031,2,num_visits_wt
0.00022060563078291648,0.8326169429710384,2,num_visits_wt
-0.0010589031618725272,0.049660577793610106,2,num_visits_wt
-0.0009958773477116078,0.3217098025101166,2,num_visits_wt
0.0004234970939795699,0.644937584646176,2,num_visits_wt
0.001329801561873634,0.023046784468771175,2,num_visits_wt
0.00038063554959164535,0.6982593411216247,2,num_visits_wt
0.0008392649767350018,0.16521938192207442,2,num_visits_wt
-0.00032308384444479116,0.741411961903772,2,num_visits_wt
-0.0004676870101940365,0.6304573860239557,2,num_visits_wt
0.0003880209127421698,0.5836350928741052,2,num_visits_wt
0.0012996869937853706,0.136369086071515,2,num_visits_wt
0.001255192923585459,0.07453419565897579,2,num_visits_wt
0.000408355137718659,0.541861672549407,2,num_visits_wt
0.00044043351927597595,0.6041877822715909,2,num_visits_wt
0.00044899132611445763,0.4016638648200255,2,num_visits_wt
0.001843477111295209,0.01618640590217324,2,num_visits_wt
-0.0017654920471471675,0.06763624070612373,2,num_visits_wt
-0.0009339154811487108,0.21701370772618334,2,num_visits_wt
-0.0005526516221240215,0.5383009855407177,2,num_visits_wt
-0.0002011522883731517,0.7762103768401385,2,num_visits_wt
0.0016869625405243947,0.01528280057711684,2,num_visits_wt
0.0014198009657806743,0.15320731144971766,2,num_visits_wt
0.0007580518890899907,0.36505623525826625,2,num_visits_wt
-0.0009718138783454309,0.10982662365433371,2,num_visits_wt
-0.00020776263344545425,0.6801520763986408,2,num_visits_wt
9.074283659101316e-05,0.9157871855380226,2,num_visits_wt
-0.0008644041089856701,0.4073714574803742,2,num_visits_wt
0.0006568925179260382,0.4268737335977044,2,num_visits_wt
-0.00018146802829416983,0.8106313966524399,2,num_visits_wt
-0.0006467259783603226,0.6117277834627974,2,num_visits_wt
0.0004982798954334236,0.5107369948239007,2,num_visits_wt
0.000596261450296266,0.31859594217795495,2,num_visits_wt
0.0006811746564102937,0.5286030628060769,2,num_visits_wt
0.0008959876383346118,0.3568430812938599,2,num_visits_wt
0.0002533283298714021,0.6845755285822848,2,num_visits_wt
-0.001847117914675104,0.012599646477673199,2,num_visits_wt
0.001430857524925026,0.253579693305936,2,num_visits_wt
-0.0009411056915568031,0.24485782056792216,2,num_visits_wt
6.307622061809538e-05,0.9300055683983577,2,num_visits_wt
0.000813676496035888,0.34433529217821546,2,num_visits_wt
0.0004236472787486839,0.6974056081672757,2,num_visits_wt
-0.0008353192802014775,0.31088760723305087,2,num_visits_wt
-0.000248875479753417,0.6893709460807456,2,num_visits_wt
0.0013909547763959695,0.2448930092654189,2,num_visits_wt
-0.0025373072348800177,0.0014753902589670354,2,num_visits_wt
-6.0206250633736576e-05,0.9416005803202128,2,num_visits_wt
0.00026444679549787953,0.8108007744214378,2,num_visits_wt
-0.0009080493948314811,0.2389432087306793,2,num_visits_wt
-0.001313260548532121,0.03103473403916257,2,num_visits_wt
-0.001354287342716388,0.2534361657501869,2,num_visits_wt
0.0008057131279584021,0.3524220285664388,2,num_visits_wt
-0.0002942946417331052,0.6207939917767438,2,num_visits_wt
5.9138605340902244e-05,0.9500461935653992,2,num_visits_wt
0.0020731099518229478,0.017701613861277332,2,num_visits_wt
0.0002273887790570326,0.7616982093042901,2,num_visits_wt
0.00017400552407730992,0.6991920943856524,2,num_visits_wt
0.00035696644886653586,0.6612386468884606,2,num_visits_wt
-8.791111889252846e-05,0.9122341501552198,2,num_visits_wt
-0.00018768573337379647,0.8147882105371811,2,num_visits_wt
-0.0004818533465203293,0.5540435221199909,2,num_visits_wt
-0.00013042019194713057,0.8628418698419127,2,num_visits_wt
5.394156818606904e-05,0.935094646242097,2,num_visits_wt
0.0006984252588967634,0.2229658669040322,2,num_visits_wt
-0.0018056062598768023,0.012486792589701423,2,num_visits_wt
0.00021961955290245881,0.7722151319810902,2,num_visits_wt
4.959075470793015e-05,0.9429550719335489,2,num_visits_wt
0.001499226931989857,0.10692108419373869,2,num_visits_wt
-0.0006835543306758519,0.15894148202788694,2,num_visits_wt
-3.691185970238359e-05,0.9596113014156773,2,num_visits_wt
-0.00048335515871187154,0.5906292652186884,2,num_visits_wt
-0.0008289735101834521,0.42628326569975905,2,num_visits_wt
-0.0020355203890091165,0.009563440454233962,2,num_visits_wt
-0.0004374934955013378,0.4126437472229094,2,num_visits_wt
0.0008630729417020442,0.38292157584456743,2,num_visits_wt
-0.001431313160238923,0.06480699708390203,2,num_visits_wt
-0.00020252451841427176,0.7578594662142757,2,num_visits_wt
0.0009402569232212089,0.1490081317461769,2,num_visits_wt
0.0004039898248706872,0.400057719527781,2,num_visits_wt
0.00131306391024998,0.19619743791476463,2,num_visits_wt
-0.00034618888641703964,0.6168980180153198,2,num_visits_wt
-0.000419997311613678,0.3951350919641128,2,num_visits_wt
9.916787129568496e-05,0.9038378122881185,2,num_visits_wt
0.0003747436820320711,0.6046402134411508,2,num_visits_wt
0.0003550557770101507,0.47647562169225566,2,num_visits_wt
-0.0010672753341437167,0.126448262201051,2,num_visits_wt
-0.001000708434986468,0.06987494559623153,2,num_visits_wt
-0.0002117632602060336,0.7836674521864733,2,num_visits_wt
-0.0013749693804276574,0.0973856964502875,2,num_visits_wt
-5.4254019885908105e-05,0.9535063396589147,2,num_visits_wt
0.00012046852100850987,0.8645688175583417,2,num_visits_wt
-0.0009160211661236155,0.19749565988182072,2,num_visits_wt
-0.0008772183588181949,0.2537627226672763,2,num_visits_wt
-0.00010903325434570462,0.9210396169321009,2,num_visits_wt
-0.0004932379816427595,0.30825018526754744,2,num_visits_wt
0.001613503237939185,0.025783550544669076,2,num_visits_wt
0.0005613665587935696,0.33935388930808363,2,num_visits_wt
0.00018767992440907945,0.8309585323682951,2,num_visits_wt
-0.0003858604117055846,0.6970661489949816,2,num_visits_wt
-0.00011946276493774592,0.8788782220062394,2,num_visits_wt
0.0017933459758078861,0.000534204097270008,2,num_visits_wt
0.0013609623150904531,0.002091206331535256,2,num_visits_wt
-0.000521773377022809,0.39599054106955367,2,num_visits_wt
-0.0005327506748359146,0.5003895287246212,2,num_visits_wt
0.0006504949649285825,0.5008638945733028,2,num_visits_wt
0.001162158899910751,0.046637327619831526,2,num_visits_wt
0.000559710116951604,0.24291106356065528,2,num_visits_wt
0.0001596858491294686,0.7608304290522154,2,num_visits_wt
0.0009150381386262003,0.04679212401705746,2,num_visits_wt
0.0011415760818453686,0.1111086765705136,2,num_visits_wt
0.0003378638019917437,0.6459876656628489,2,num_visits_wt
-0.0015617166754773337,0.017163617138555853,2,num_visits_wt
5.805315669133691e-05,0.932700974387964,2,num_visits_wt
0.001749316358206334,0.007185985804728956,2,num_visits_wt
-0.000672565247652915,0.34422272429989187,2,num_visits_wt
0.0004910737800472212,0.42429533230858607,2,num_visits_wt
7.494922093817576e-05,0.9068720558354566,2,num_visits_wt
5.250855990049303e-05,0.945510307714454,2,num_visits_wt
-0.0006389417497796277,0.5305348792544671,2,num_visits_wt
-0.0012762834541860133,0.001923758848477064,2,num_visits_wt
-0.0007273888623642627,0.34939203681234776,2,num_visits_wt
-0.0003579336764188152,0.5790940763806336,2,num_visits_wt
0.00042109385670911195,0.605198500496837,2,num_visits_wt
0.0009128399279028998,0.3355101185658169,2,num_visits_wt
-0.0005920951166297645,0.33653244076218614,2,num_visits_wt
-0.00015167471654290238,0.8408746890105103,2,num_visits_wt
0.000631175041541506,0.4578669610351198,2,num_visits_wt
0.00027873187613860714,0.6743632361973946,2,num_visits_wt
-0.0014892352035700042,0.1235506957444934,2,num_visits_wt
-0.0007639393407914186,0.32801855119399237,2,num_visits_wt
8.108216849201248e-05,0.84030428387209,2,num_visits_wt
-0.000861724615416537,0.3886031001587935,2,num_visits_wt
-0.0002922621986488985,0.4766392954040084,2,num_visits_wt
0.00046724854466215074,0.5568115783160965,2,num_visits_wt
0.0006245737563192237,0.3875042573629386,2,num_visits_wt
-0.00032743750249595135,0.706952833965073,2,num_visits_wt
-0.00025457756120133326,0.5968925995985532,2,num_visits_wt
-0.000689889800871108,0.40107789539121974,2,num_visits_wt
-0.0002661459793269439,0.767513419648628,2,num_visits_wt
-0.00015686888198443666,0.8659245061778418,2,num_visits_wt
-0.000767416732264615,0.2142883923992296,2,num_visits_wt
-0.0007828080613235966,0.4457621719475533,2,num_visits_wt
0.002476676539056487,1.787050143664537e-05,2,num_visits_wt
-0.00019361675989812145,0.7792267736106064,2,num_visits_wt
0.00027266020347162993,0.6929376926853483,2,num_visits_wt
0.000295024686718302,0.618819273021735,2,num_visits_wt
-0.001040505794170717,0.1027022758125331,2,num_visits_wt
-0.0010208651118228825,0.1482424417543029,2,num_visits_wt
-5.288443716789363e-05,0.9497145749321825,2,num_visits_wt
0.0007903340591700663,0.022564151788305065,2,num_visits_wt
0.0010216023258326175,0.06459066523433821,2,num_visits_wt
-0.0027328971032508868,0.00014442281338733487,2,num_visits_wt
0.000532891991183508,0.5940150923647667,2,num_visits_wt
-0.0005933785835199867,0.5292497529783435,2,num_visits_wt
0.0012641895744277913,0.12405359161077278,2,num_visits_wt
0.0006484102487367491,0.15810848730911742,2,num_visits_wt
9.53708862730383e-05,0.9084762823034855,2,num_visits_wt
-3.3493618086093496e-05,0.9388646609599534,2,num_visits_wt
-0.0002398221603773939,0.7361880601471238,2,num_visits_wt
-0.0003475620873773584,0.7809334079117953,2,num_visits_wt
0.0012545103195957376,0.1829133684783022,2,num_visits_wt
-0.00023865177779363849,0.7723812351118673,2,num_visits_wt
-5.49588653658874e-05,0.9238055043360403,2,num_visits_wt
-0.0007012026104034434,0.3361197909037714,2,num_visits_wt
0.0010939240279314111,0.2770058658907195,2,num_visits_wt
0.0005829364768562337,0.37683031128592215,2,num_visits_wt
0.0003772259581009822,0.6354213584284838,2,num_visits_wt
-0.0002672093911739557,0.652381859513357,2,num_visits_wt
0.0022266449154253517,0.00022119047145507942,2,num_visits_wt
-0.0013319571530926195,0.10340036083901283,2,num_visits_wt
-0.0007813756443005809,0.11299904431952057,2,num_visits_wt
