coefficient,pvalue,policy,var
-0.000696410121596696,0.3892904549308198,1,num_visits_wt
0.0006289344582703364,0.5176889515453786,1,num_visits_wt
0.0009351600928336616,0.30524511957467015,1,num_visits_wt
-0.0002701953121883995,0.8617507039910344,1,num_visits_wt
0.0008803480027115607,0.3184410919408749,1,num_visits_wt
0.0010532905613755137,0.10511472120674958,1,num_visits_wt
-0.0015671527850418072,0.07983386969255069,1,num_visits_wt
-0.0014492049305808192,0.1502710710673183,1,num_visits_wt
0.002287016272590161,0.0752141061871463,1,num_visits_wt
0.0008318559882691994,0.4829580756296319,1,num_visits_wt
0.0009157832295891202,0.32002168229618944,1,num_visits_wt
0.00042289620910169166,0.70708927397561,1,num_visits_wt
-0.0027413143130143106,0.014783270420057226,1,num_visits_wt
0.0007193317666230211,0.3811772427420368,1,num_visits_wt
0.0001321602941635166,0.7676121235293043,1,num_visits_wt
-0.0005474779749847734,0.45746270359176133,1,num_visits_wt
0.0006743886969793971,0.40820106600215933,1,num_visits_wt
-0.0003466039456279142,0.7272034938668628,1,num_visits_wt
0.0015157596379377874,0.05827698560348504,1,num_visits_wt
0.0004892315768724889,0.6433229261962523,1,num_visits_wt
0.0004003858645410714,0.6913083082104066,1,num_visits_wt
-0.00031962502727541075,0.8171322674500305,1,num_visits_wt
0.0003756156329759338,0.686433496552598,1,num_visits_wt
0.0009504285207360143,0.26891630879845607,1,num_visits_wt
-0.0010567051304524323,0.25100465567676666,1,num_visits_wt
0.00034167518284190725,0.5781513906693516,1,num_visits_wt
0.001288935869916326,0.10244412126785352,1,num_visits_wt
3.399102794508583e-05,0.9710018563145331,1,num_visits_wt
0.00016905345182637466,0.8641070232182941,1,num_visits_wt
-0.00028119704335674415,0.7709861783573058,1,num_visits_wt
0.0017984839085354479,0.11641354522377823,1,num_visits_wt
-0.002002189279058039,0.08623402819943027,1,num_visits_wt
-0.0007710621247495974,0.4292684261236308,1,num_visits_wt
-0.00039037283569217567,0.7277191040122377,1,num_visits_wt
-0.0007686647593136715,0.724313836763304,1,num_visits_wt
-0.0007593373914775289,0.4116260693202869,1,num_visits_wt
2.6481866788190614e-05,0.9699715062031915,1,num_visits_wt
0.0006373357157865874,0.5099239285349215,1,num_visits_wt
0.000190403770715397,0.8452234197640387,1,num_visits_wt
0.000810996290241194,0.23452668038306435,1,num_visits_wt
0.00020555937499088005,0.8015589992490404,1,num_visits_wt
-0.0011985046708713801,0.19506550482156437,1,num_visits_wt
0.0015873700207049669,0.003664406030005063,1,num_visits_wt
-0.0015771774169087661,0.004630136968199139,1,num_visits_wt
-0.0013575711247413949,0.23258969063426216,1,num_visits_wt
0.0002867071015020793,0.7421749377983551,1,num_visits_wt
-0.0006978359740005413,0.48785551876873856,1,num_visits_wt
-0.000226613651765197,0.7677605427123584,1,num_visits_wt
0.00039227834445192133,0.5698399681292952,1,num_visits_wt
-0.0008193944609578393,0.4387819045176855,1,num_visits_wt
3.941267315011453e-05,0.9581308536432622,1,num_visits_wt
-0.0004180684346563893,0.6243366138726008,1,num_visits_wt
0.00031460345197826254,0.6721353517627267,1,num_visits_wt
0.0001443207368252222,0.8863698608237021,1,num_visits_wt
0.001225652029332048,0.24740566877411396,1,num_visits_wt
0.0014820104654846894,0.11146223196307314,1,num_visits_wt
-0.0011878774473498186,0.13778476025456277,1,num_visits_wt
-0.0006221230941124314,0.5229985636256069,1,num_visits_wt
0.001384508417588169,0.12630255369605625,1,num_visits_wt
-0.00024083363328073666,0.8784330096806314,1,num_visits_wt
0.00024943647267894987,0.7692345336569704,1,num_visits_wt
-0.0018071546355024482,0.018955815431793033,1,num_visits_wt
0.0003833892359876245,0.6227833692127043,1,num_visits_wt
0.002104702192634763,0.018665644630474487,1,num_visits_wt
0.0018639948938887591,0.16982732486280483,1,num_visits_wt
-0.0015854644722498874,0.10327891600150996,1,num_visits_wt
-0.0009510578775696816,0.3489642755520441,1,num_visits_wt
0.00023540334213363286,0.7328022948499691,1,num_visits_wt
-0.0006209910936654524,0.5204906835057415,1,num_visits_wt
0.001596164558570799,0.00688696229627439,1,num_visits_wt
-0.0008468807714915182,0.39176294029596814,1,num_visits_wt
0.0005416984956130734,0.41250884901272755,1,num_visits_wt
0.0016640940754957783,0.019216778577498372,1,num_visits_wt
0.0006956604446734227,0.5117868338732283,1,num_visits_wt
0.0025459312046956146,0.010203561793052485,1,num_visits_wt
0.0008218802044896612,0.2247110174508704,1,num_visits_wt
0.0004269170641866279,0.5725274122101403,1,num_visits_wt
0.00021710528404045323,0.804055422291474,1,num_visits_wt
0.0011118040625348437,0.30334649283218473,1,num_visits_wt
0.0009567710850015475,0.3306879097314872,1,num_visits_wt
0.0009282412947155047,0.34518843680799494,1,num_visits_wt
-0.0006980321245588053,0.5586603137443806,1,num_visits_wt
-0.0005438706324362027,0.632349301622855,1,num_visits_wt
-0.0007692444280250176,0.4909604711198683,1,num_visits_wt
0.0009664081201198373,0.4444706506631755,1,num_visits_wt
0.0012301174408516726,0.17553205198440613,1,num_visits_wt
0.0025659154199453053,0.023505623083926785,1,num_visits_wt
-0.0004921810562985798,0.4456755148476008,1,num_visits_wt
-0.0010171835176190933,0.3300287583613484,1,num_visits_wt
-0.0006229865692076399,0.3840220663639027,1,num_visits_wt
0.0003103103176462766,0.71580980924873,1,num_visits_wt
0.00048789310253934825,0.7213240120135509,1,num_visits_wt
-0.001301625196818243,0.201427400150187,1,num_visits_wt
-0.00041641493671109035,0.6105378917277877,1,num_visits_wt
0.0015799615133533864,0.10147973866263582,1,num_visits_wt
-0.0006296137089552193,0.4678622688623224,1,num_visits_wt
-0.0015729191605761445,0.10696967796934387,1,num_visits_wt
-0.0009607992919817997,0.4319613638727682,1,num_visits_wt
0.0008650135192229261,0.22125254431145702,1,num_visits_wt
9.34671939425629e-05,0.9177449842861065,1,num_visits_wt
0.00030840575777897606,0.8103332993475245,1,num_visits_wt
0.00030104693430353375,0.6465479362426969,1,num_visits_wt
-0.002760007073528086,3.283647150187363e-06,1,num_visits_wt
-0.000630779879931266,0.3477340918277463,1,num_visits_wt
3.2364230310878743e-05,0.9800931631749819,1,num_visits_wt
-0.00018777728705532772,0.8277801965830895,1,num_visits_wt
-0.0007215825731037713,0.4536269860936797,1,num_visits_wt
-6.231481302562529e-05,0.946077985981292,1,num_visits_wt
0.001355996907723684,0.24360693861058458,1,num_visits_wt
0.00036411262004459367,0.71474009766496,1,num_visits_wt
-0.0002756811538140329,0.6472930120191003,1,num_visits_wt
-0.0008232961922924062,0.2925262024857549,1,num_visits_wt
-0.0012431034810908754,0.17386268307548658,1,num_visits_wt
-0.0006961577490101071,0.4575455599040865,1,num_visits_wt
-0.00071593429501484,0.34082576108402085,1,num_visits_wt
0.0005362290513529484,0.5698110373850831,1,num_visits_wt
0.0008438370638661096,0.4886466137183625,1,num_visits_wt
0.0009373406586717566,0.20322899393075988,1,num_visits_wt
-0.0010804581025152197,0.37657142979825875,1,num_visits_wt
-0.0011101128433080698,0.4194048260522334,1,num_visits_wt
-0.0010093186521261367,0.0608753905646533,1,num_visits_wt
-0.0016964643033036278,0.056249755993532435,1,num_visits_wt
0.0007120937783537805,0.45288882038077793,1,num_visits_wt
-0.001221307336412685,0.08609967744319746,1,num_visits_wt
-0.0005560572856283766,0.5395378082237112,1,num_visits_wt
-0.001610002610323886,0.11692218140459021,1,num_visits_wt
2.524263477672139e-05,0.9856700870292627,1,num_visits_wt
-0.0009415097730106264,0.12837420468136873,1,num_visits_wt
-0.00027285263502990905,0.7332950617839635,1,num_visits_wt
-8.271798783445706e-05,0.9206645290263569,1,num_visits_wt
0.0006497123414902455,0.38035636199920453,1,num_visits_wt
0.00041541624852026176,0.5553654055110613,1,num_visits_wt
0.0004978043030295365,0.6649421876731654,1,num_visits_wt
-0.0016805105705801605,0.20390984035377135,1,num_visits_wt
-0.0011222196651647373,0.061884037598943564,1,num_visits_wt
0.0006669295004347952,0.5367412953671171,1,num_visits_wt
0.0001899926350849942,0.8240703010589481,1,num_visits_wt
-0.0002465077358371463,0.850626642729146,1,num_visits_wt
0.0005820864978614129,0.5478873430808437,1,num_visits_wt
0.000777147740985892,0.5622739739835394,1,num_visits_wt
0.0007260914807771501,0.4465142224988079,1,num_visits_wt
-0.0017843703284148116,0.0006559272312549602,1,num_visits_wt
-0.002342426041881296,0.04124036403363074,1,num_visits_wt
-0.00043008263277161444,0.5556401890145501,1,num_visits_wt
0.0008465669588125291,0.25068867274469264,1,num_visits_wt
-0.0005793597369350928,0.6466327932738105,1,num_visits_wt
-0.0021683386869372546,0.0030651333222877497,1,num_visits_wt
-5.830618074010135e-06,0.9957187162602366,1,num_visits_wt
-0.0008875178980965518,0.2108561813791141,1,num_visits_wt
0.0006429045768924259,0.46316899417746216,1,num_visits_wt
-0.001638615956118481,0.23064501014745353,1,num_visits_wt
-0.0009017277639718241,0.31168886124475126,1,num_visits_wt
0.00010398382405595144,0.9191715913265668,1,num_visits_wt
0.00011861252638599998,0.9153752686034691,1,num_visits_wt
-0.0014624981566153923,0.02912583690539483,1,num_visits_wt
0.0012866278218019657,0.2864161144833033,1,num_visits_wt
-0.0004890691522851192,0.6946800610644199,1,num_visits_wt
-0.0004325613287011043,0.6568131769053998,1,num_visits_wt
-0.0008538835620706497,0.45022931196404037,1,num_visits_wt
0.0002237311854997053,0.8424460437206498,1,num_visits_wt
0.0009700551512364186,0.21479000816770966,1,num_visits_wt
-0.0003719031273448452,0.7157875192753749,1,num_visits_wt
-0.0009862457602116516,0.2001169599577044,1,num_visits_wt
-0.0009324073749086831,0.4168159931659168,1,num_visits_wt
-0.0004259599745940872,0.6948698532937403,1,num_visits_wt
0.0009299466825088628,0.39327415133412047,1,num_visits_wt
-0.0026171191334828712,1.531036470647784e-05,1,num_visits_wt
0.000666763121961018,0.46870573577386154,1,num_visits_wt
0.0003775506715973983,0.802467522859627,1,num_visits_wt
-0.0004108611760335207,0.6409728623612607,1,num_visits_wt
-0.0012927414103060483,0.05698535038450836,1,num_visits_wt
-0.0006173843337273134,0.4114636027506542,1,num_visits_wt
0.002206388393441444,0.003612346197967131,1,num_visits_wt
-0.0010606110128261598,0.12069997246046671,1,num_visits_wt
0.0006864950007100693,0.3740425716219229,1,num_visits_wt
7.439321463702603e-05,0.9484777719836206,1,num_visits_wt
-0.0020576073581354062,0.04999552268498442,1,num_visits_wt
1.8985263390198275e-05,0.9866678350500553,1,num_visits_wt
-0.0023936718861925954,0.027755613175882266,1,num_visits_wt
-0.002786668026135097,0.006830002945385383,1,num_visits_wt
-0.0011364286465859901,0.08136770604588528,1,num_visits_wt
-4.7329964986988076e-05,0.9559820572756654,1,num_visits_wt
-0.00033804797086964256,0.6532407244337983,1,num_visits_wt
0.0018475473332052587,0.3227946756338742,1,num_visits_wt
0.00020342216485514923,0.8640432879274003,1,num_visits_wt
-0.0012508795058199349,0.2827758442246404,1,num_visits_wt
0.0008905036839692875,0.5063517557368757,1,num_visits_wt
-0.0005567290269489945,0.6531028584867542,1,num_visits_wt
0.0029514685301367475,1.1433050763676178e-05,1,num_visits_wt
-0.0005200560554203906,0.5437959244746156,1,num_visits_wt
0.0004212822772879623,0.4688944013875065,1,num_visits_wt
0.0021825633422237396,0.0701852614413434,1,num_visits_wt
0.0001334838987340201,0.8923151114003038,1,num_visits_wt
0.0018751556466012874,0.013829933639299963,1,num_visits_wt
0.000745967562639435,0.27413818279603097,1,num_visits_wt
-0.0016901053451560788,0.10360091405431127,1,num_visits_wt
-0.0008560369498525673,0.1960206190323377,1,num_visits_wt
-0.0014991272002497088,0.11592181802139323,1,num_visits_wt
0.0020690709715692436,0.006123505625069248,1,num_visits_wt
0.0001921997295330427,0.8461821230351223,1,num_visits_wt
0.0003561349262411945,0.7206012132283148,1,num_visits_wt
-0.0018427122462132902,0.13547381041334638,1,num_visits_wt
-0.001288291952753229,0.31544941765815415,1,num_visits_wt
3.922938018605201e-05,0.9659622189797714,1,num_visits_wt
0.0005635800765039971,0.3358287925017289,1,num_visits_wt
0.0015789399706087998,0.1344815820254095,1,num_visits_wt
0.0006642375608542088,0.5540356685076802,1,num_visits_wt
-0.0007036020006988686,0.5259249368048393,1,num_visits_wt
0.0006149614456789294,0.3077726288343785,1,num_visits_wt
-0.0009091406969238009,0.3489013313724689,1,num_visits_wt
-0.00020771982930839781,0.835261076493633,1,num_visits_wt
0.0008444051056584519,0.34314719530216165,1,num_visits_wt
0.0009179575291200339,0.6102259467427709,1,num_visits_wt
-1.753973106970481e-05,0.9847117523678133,1,num_visits_wt
-0.0014328799459964387,0.17290008086965836,1,num_visits_wt
0.00147173314665544,0.025663561258890244,1,num_visits_wt
-0.00019353436037317442,0.860560844175466,1,num_visits_wt
0.000768001352790408,0.20052965668821487,1,num_visits_wt
-0.0005584011413546894,0.5071499151046459,1,num_visits_wt
0.0012387359728136282,0.30140108107192143,1,num_visits_wt
-1.4944037644907834e-05,0.9877869790544829,1,num_visits_wt
-0.000646771770295203,0.5307590685549932,1,num_visits_wt
0.00042748390060420226,0.5717899651048453,1,num_visits_wt
