variable,coefficient,pvalue,std_error,policy,var,lower,upper,r2,grp
P_m1,36.9557879619276,0.0,2.2641018707255878,2,num_visits_wt,31.07602193681278,43.09930663988657,0.030240025074117494,g_grp
P_m2,34.98889726463832,0.0,1.6769008085960158,2,num_visits_wt,30.659984237981952,39.46123207495433,0.030240025074117494,g_grp
P_m3,8.456894209423593,1.15480225342246e-05,1.8682063130644577,2,num_visits_wt,4.592773940108663,12.46377219414514,0.030240025074117494,g_grp
P_m4,-7.89640648446438,8.704148513061227e-11,1.2759118899334565,2,num_visits_wt,-10.156906917131025,-5.579030647904714,0.030240025074117494,g_grp
rain_m,-3.117795459891326,3.2619044723292134e-05,0.7653486902064133,2,num_visits_wt,-4.554785975042308,-1.6591701067683262,0.030240025074117494,g_grp
rain,1.7325743119020132,0.018090728923124244,0.7293447353460047,2,num_visits_wt,0.2938656546837892,3.1919211466083786,0.030240025074117494,g_grp
fuel_price,12.78300387738318,5.319556417582305e-08,2.2358262814700547,2,num_visits_wt,7.999539840189263,17.77833481909341,0.030240025074117494,g_grp
P_m1,3.3148217468718544,0.11132964897427655,2.069210504838326,2,num_visits_wt,-0.7502937211184779,7.546438098216535,0.026218133161249435,r_grp
P_m2,16.325791562390336,1.1560163309276561e-05,3.508248733487296,2,num_visits_wt,8.724052768501544,24.459026664768977,0.026218133161249435,r_grp
P_m3,19.01026858062189,3.166279838318076e-08,3.1960723763945653,2,num_visits_wt,11.893566619490725,26.579610030632693,0.026218133161249435,r_grp
P_m4,34.44456369333253,0.0,2.153540612656979,2,num_visits_wt,28.945701383655553,40.17792382943044,0.026218133161249435,r_grp
rain_m,-3.7626931207603187,1.006972283335017e-12,0.539395413871735,2,num_visits_wt,-4.772045133135294,-2.742642658688421,0.026218133161249435,r_grp
rain,1.9507156839733364,0.007130130267764878,0.7205864978030885,2,num_visits_wt,0.5260525284235262,3.395569278277377,0.026218133161249435,r_grp
fuel_price,10.459820496231643,7.100390941872092e-09,1.7334516594844196,2,num_visits_wt,6.801067541319683,14.243913707502887,0.026218133161249435,r_grp
P_m1,-4.668721028654388,0.008693151574295399,1.8388903815750757,2,num_visits_wt,-8.013322310533056,-1.2025112919893832,0.0451201246995,Food and drink_grp
P_m2,3.8318237759569884,0.053822099700058024,1.9691972992577744,2,num_visits_wt,-0.0617946553385762,7.877138592396138,0.0451201246995,Food and drink_grp
P_m3,24.08677619881885,2.220446049250313e-16,2.673672758101797,2,num_visits_wt,17.83276892885941,30.672716659250266,0.0451201246995,Food and drink_grp
P_m4,105.22857504211368,0.0,2.986582332373744,2,num_visits_wt,93.72613932989529,117.41396467976189,0.0451201246995,Food and drink_grp
rain_m,-3.701668135829117,3.5083047578154947e-14,0.49898431794133113,2,num_visits_wt,-4.636547964256932,-2.757623367637241,0.0451201246995,Food and drink_grp
rain,2.101882078048667,0.003070121343847765,0.7050603391636212,2,num_visits_wt,0.7055304292297171,3.517595105719873,0.0451201246995,Food and drink_grp
fuel_price,14.919174514120481,0.0,1.5622180545405318,2,num_visits_wt,11.48018306564882,18.464253536701136,0.0451201246995,Food and drink_grp
P_m1,-3.385313111238397,0.058440686960398835,1.8365631436473295,2,num_visits_wt,-6.770765823453695,0.12307625456930982,0.04274110089069394,Leisure_grp
P_m2,7.696834835328259,0.00038263276871863816,2.1096296999454145,2,num_visits_wt,3.3790488047906297,12.194959884468304,0.04274110089069394,Leisure_grp
P_m3,27.95927436385446,0.0,2.219342902839605,2,num_visits_wt,22.57086913491788,33.58456223151389,0.04274110089069394,Leisure_grp
P_m4,99.33748071847393,0.0,2.494904379613061,2,num_visits_wt,89.9384512366859,109.20161747382515,0.04274110089069394,Leisure_grp
rain_m,-3.560026833803198,2.4061197478886243e-11,0.5442142823133267,2,num_visits_wt,-4.580468489853051,-2.528672305336954,0.04274110089069394,Leisure_grp
rain,2.0999703547540216,0.0037978828948901366,0.7205799540299873,2,num_visits_wt,0.6732343283211151,3.5469260125785773,0.04274110089069394,Leisure_grp
fuel_price,15.529768989360605,0.0,1.6610464183731022,2,num_visits_wt,11.859067430761616,19.32092613767422,0.04274110089069394,Leisure_grp
P_m1,-9.965416291196139,2.928102205146388e-11,1.591082679722411,2,num_visits_wt,-12.708359807513714,-7.136281942433231,0.04654233266106722,Life_grp
P_m2,1.9840759248674456,0.1383071411099106,1.3343876205946126,2,num_visits_wt,-0.6314044441084632,4.668398341194724,0.04654233266106722,Life_grp
P_m3,23.399515320594013,0.0,1.623523902378543,2,num_visits_wt,19.56524963350894,27.356739755343828,0.04654233266106722,Life_grp
P_m4,97.13019589625864,0.0,2.306756306502944,2,num_visits_wt,88.51289030729261,106.1414159570286,0.04654233266106722,Life_grp
rain_m,-3.5806075131881054,9.716005777704595e-12,0.5368155292543975,2,num_visits_wt,-4.587070674292959,-2.5635276767351667,0.04654233266106722,Life_grp
rain,2.0516917861309825,0.0042987216430101505,0.7138026116992435,2,num_visits_wt,0.638902546516662,3.4843140464268396,0.04654233266106722,Life_grp
fuel_price,15.638758534468277,0.0,1.656473290999716,2,num_visits_wt,11.974466332033407,19.422962336258397,0.04654233266106722,Life_grp
P_m1,7.909820135702228,1.5395816221897007e-07,1.461204367450608,2,num_visits_wt,4.884948600026373,11.021928667052583,0.03201182524743729,Tourism_grp
P_m2,11.026283014916704,0.0,1.0945690767199867,2,num_visits_wt,8.682453261076306,13.420659455459049,0.03201182524743729,Tourism_grp
P_m3,18.790727168866784,0.0,1.4443199847697041,2,num_visits_wt,15.49851595816014,22.17678075119167,0.03201182524743729,Tourism_grp
